date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:51:26	320/320	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:27%20GMT	https://www.scandosolutions.com/website/social/instagram	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/instagram	(from https://www.scandosolutions.com/accounting-bookkeeping)
09:51:27	306/306	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:27%20GMT	https://www.scandosolutions.com/website/social/linkedin	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/linkedin	(from https://www.scandosolutions.com/accounting-bookkeeping)
09:51:27	338/338	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:27%20GMT	https://www.scandosolutions.com/website/social/facebook	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/facebook	(from https://www.scandosolutions.com/supply-chain)
09:51:27	320/320	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:27%20GMT	https://www.scandosolutions.com/website/social/instagram	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/instagram	(from https://www.scandosolutions.com/supply-chain)
09:51:28	306/306	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:28%20GMT	https://www.scandosolutions.com/website/social/linkedin	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/linkedin	(from https://www.scandosolutions.com/supply-chain)
09:51:28	23299/23299	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:51:28%20GMT	https://www.scandosolutions.com/web_editor/shape/illustration/delivery-app-svg-4814?c2=%231677C4&c1=%231C58DD&unique=6ccdef69	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/illustration/delivery-app-svg-4814ecba.svg	(from https://www.scandosolutions.com/supply-chain)
09:51:28	56741/56741	---M--	200	added ('OK')	image/png	etag:%226437da4d-dda5%22	https://www.scandosolutions.com/web/image/8244-a8316a57/7.png	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/8244-a8316a57/7.png	(from https://www.scandosolutions.com/supply-chain)
09:51:28	338/338	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:28%20GMT	https://www.scandosolutions.com/website/social/facebook	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/facebook	(from https://www.scandosolutions.com/supply-chain)
09:51:28	320/320	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:29%20GMT	https://www.scandosolutions.com/website/social/instagram	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/instagram	(from https://www.scandosolutions.com/supply-chain)
09:51:29	306/306	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:29%20GMT	https://www.scandosolutions.com/website/social/linkedin	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/linkedin	(from https://www.scandosolutions.com/supply-chain)
09:51:29	338/338	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:29%20GMT	https://www.scandosolutions.com/website/social/facebook	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/facebook	(from https://www.scandosolutions.com/manufacturing-management)
09:51:29	320/320	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:29%20GMT	https://www.scandosolutions.com/website/social/instagram	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/instagram	(from https://www.scandosolutions.com/manufacturing-management)
09:51:29	306/306	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:30%20GMT	https://www.scandosolutions.com/website/social/linkedin	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/linkedin	(from https://www.scandosolutions.com/manufacturing-management)
09:51:30	84361/84361	---M--	200	added ('OK')	image/jpeg	etag:%2263e0f8df-14989%22	https://www.scandosolutions.com/web/image/4821-f744849b/1.jpg	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/4821-f744849b/1.jpg	(from https://www.scandosolutions.com/manufacturing-management)
09:51:30	56741/56741	---M--	200	added ('OK')	image/png	etag:%226437da4d-dda5%22	https://www.scandosolutions.com/web/image/8245-a8316a57/7.png	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/8245-a8316a57/7.png	(from https://www.scandosolutions.com/manufacturing-management)
09:51:30	338/338	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:30%20GMT	https://www.scandosolutions.com/website/social/facebook	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/facebook	(from https://www.scandosolutions.com/manufacturing-management)
09:51:30	320/320	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:30%20GMT	https://www.scandosolutions.com/website/social/instagram	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/instagram	(from https://www.scandosolutions.com/manufacturing-management)
09:51:30	306/306	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:31%20GMT	https://www.scandosolutions.com/website/social/linkedin	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/linkedin	(from https://www.scandosolutions.com/manufacturing-management)
09:51:31	338/338	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:31%20GMT	https://www.scandosolutions.com/website/social/facebook	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/facebook	(from https://www.scandosolutions.com/quality-management)
09:51:31	320/320	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:31%20GMT	https://www.scandosolutions.com/website/social/instagram	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/instagram	(from https://www.scandosolutions.com/quality-management)
09:51:31	306/306	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:31%20GMT	https://www.scandosolutions.com/website/social/linkedin	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/linkedin	(from https://www.scandosolutions.com/quality-management)
09:51:31	66237/66237	---M--	200	added ('OK')	image/jpeg	etag:%2263e4d9e7-102bd%22	https://www.scandosolutions.com/web/image/5069-8ecdd19d/WhatsApp%20Image%202023-02-09%20at%201.31.08%20PM.jpeg	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/5069-8ecdd19d/WhatsApp%20Image%202023-02-09%20at%201.31.08%20PM.jpeg	(from https://www.scandosolutions.com/quality-management)
09:51:32	56741/56741	---M--	200	added ('OK')	image/png	etag:%226437da4d-dda5%22	https://www.scandosolutions.com/web/image/8247-a8316a57/7.png	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/8247-a8316a57/7.png	(from https://www.scandosolutions.com/quality-management)
09:51:32	338/338	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:32%20GMT	https://www.scandosolutions.com/website/social/facebook	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/facebook	(from https://www.scandosolutions.com/quality-management)
09:51:32	320/320	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:32%20GMT	https://www.scandosolutions.com/website/social/instagram	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/instagram	(from https://www.scandosolutions.com/quality-management)
09:51:32	306/306	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:32%20GMT	https://www.scandosolutions.com/website/social/linkedin	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/linkedin	(from https://www.scandosolutions.com/quality-management)
09:51:33	338/338	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:33%20GMT	https://www.scandosolutions.com/website/social/facebook	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/facebook	(from https://www.scandosolutions.com/business-processes-re-engineering)
09:51:33	320/320	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:33%20GMT	https://www.scandosolutions.com/website/social/instagram	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/instagram	(from https://www.scandosolutions.com/business-processes-re-engineering)
09:51:33	306/306	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:33%20GMT	https://www.scandosolutions.com/website/social/linkedin	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/linkedin	(from https://www.scandosolutions.com/business-processes-re-engineering)
09:51:33	49209/49209	---M--	200	added ('OK')	image/jpeg	etag:%2263e4d815-c039%22	https://www.scandosolutions.com/web/image/5067-0e3d9085/WhatsApp%20Image%202023-02-09%20at%201.16.20%20PM.jpeg	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/5067-0e3d9085/WhatsApp%20Image%202023-02-09%20at%201.16.20%20PM.jpeg	(from https://www.scandosolutions.com/business-processes-re-engineering)
09:51:34	68038/68038	---M--	200	added ('OK')	image/png	etag:%2263e0e1f5-109c6%22	https://www.scandosolutions.com/web/image/4816-dac3e6fc/31.png	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/4816-dac3e6fc/31.png	(from https://www.scandosolutions.com/business-processes-re-engineering)
09:51:34	56741/56741	---M--	200	added ('OK')	image/png	etag:%226437da4d-dda5%22	https://www.scandosolutions.com/web/image/8249-a8316a57/7.png	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/8249-a8316a57/7.png	(from https://www.scandosolutions.com/business-processes-re-engineering)
09:51:34	338/338	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:34%20GMT	https://www.scandosolutions.com/website/social/facebook	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/facebook	(from https://www.scandosolutions.com/business-processes-re-engineering)
09:51:34	320/320	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:34%20GMT	https://www.scandosolutions.com/website/social/instagram	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/instagram	(from https://www.scandosolutions.com/business-processes-re-engineering)
09:51:34	306/306	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:35%20GMT	https://www.scandosolutions.com/website/social/linkedin	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/linkedin	(from https://www.scandosolutions.com/business-processes-re-engineering)
09:51:35	338/338	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:35%20GMT	https://www.scandosolutions.com/website/social/facebook	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/facebook	(from https://www.scandosolutions.com/corporate-governance)
09:51:35	320/320	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:35%20GMT	https://www.scandosolutions.com/website/social/instagram	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/instagram	(from https://www.scandosolutions.com/corporate-governance)
09:51:35	306/306	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:35%20GMT	https://www.scandosolutions.com/website/social/linkedin	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/linkedin	(from https://www.scandosolutions.com/corporate-governance)
09:51:35	83796/83796	---M--	200	added ('OK')	image/jpeg	etag:%2263e4ceba-14754%22	https://www.scandosolutions.com/web/image/5060-5508364d/WhatsApp%20Image%202023-02-09%20at%2012.35.29%20PM.jpeg	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/5060-5508364d/WhatsApp%20Image%202023-02-09%20at%2012.35.29%20PM.jpeg	(from https://www.scandosolutions.com/corporate-governance)
09:51:36	56741/56741	---M--	200	added ('OK')	image/png	etag:%226437da4d-dda5%22	https://www.scandosolutions.com/web/image/8248-a8316a57/7.png	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/8248-a8316a57/7.png	(from https://www.scandosolutions.com/corporate-governance)
09:51:36	338/338	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:36%20GMT	https://www.scandosolutions.com/website/social/facebook	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/facebook	(from https://www.scandosolutions.com/corporate-governance)
09:51:36	320/320	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:36%20GMT	https://www.scandosolutions.com/website/social/instagram	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/instagram	(from https://www.scandosolutions.com/corporate-governance)
09:51:36	306/306	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:36%20GMT	https://www.scandosolutions.com/website/social/linkedin	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/linkedin	(from https://www.scandosolutions.com/corporate-governance)
09:51:37	338/338	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:37%20GMT	https://www.scandosolutions.com/website/social/facebook	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/facebook	(from https://www.scandosolutions.com/implementation)
09:51:37	320/320	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:37%20GMT	https://www.scandosolutions.com/website/social/instagram	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/instagram	(from https://www.scandosolutions.com/implementation)
09:51:37	306/306	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:37%20GMT	https://www.scandosolutions.com/website/social/linkedin	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/linkedin	(from https://www.scandosolutions.com/implementation)
09:51:37	56741/56741	---M--	200	added ('OK')	image/png	etag:%226437da4d-dda5%22	https://www.scandosolutions.com/web/image/8250-a8316a57/7.png	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/8250-a8316a57/7.png	(from https://www.scandosolutions.com/implementation)
09:51:37	338/338	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:38%20GMT	https://www.scandosolutions.com/website/social/facebook	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/facebook	(from https://www.scandosolutions.com/implementation)
09:51:38	320/320	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:38%20GMT	https://www.scandosolutions.com/website/social/instagram	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/instagram	(from https://www.scandosolutions.com/implementation)
09:51:38	306/306	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:38%20GMT	https://www.scandosolutions.com/website/social/linkedin	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/linkedin	(from https://www.scandosolutions.com/implementation)
09:51:38	338/338	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:38%20GMT	https://www.scandosolutions.com/website/social/facebook	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/facebook	(from https://www.scandosolutions.com/customization)
09:51:38	320/320	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:38%20GMT	https://www.scandosolutions.com/website/social/instagram	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/instagram	(from https://www.scandosolutions.com/customization)
09:51:39	306/306	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:39%20GMT	https://www.scandosolutions.com/website/social/linkedin	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/linkedin	(from https://www.scandosolutions.com/customization)
09:51:39	10185/10185	---M--	200	added ('OK')	image/png	etag:%2263e10ac5-27c9%22	https://www.scandosolutions.com/web/image/4825-8a0fb498/34.png	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/4825-8a0fb498/34.png	(from https://www.scandosolutions.com/customization)
09:51:39	56741/56741	---M--	200	added ('OK')	image/png	etag:%226437da4d-dda5%22	https://www.scandosolutions.com/web/image/8251-a8316a57/7.png	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/8251-a8316a57/7.png	(from https://www.scandosolutions.com/customization)
09:51:39	338/338	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:39%20GMT	https://www.scandosolutions.com/website/social/facebook	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/facebook	(from https://www.scandosolutions.com/customization)
09:51:39	320/320	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:40%20GMT	https://www.scandosolutions.com/website/social/instagram	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/instagram	(from https://www.scandosolutions.com/customization)
09:51:40	306/306	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:40%20GMT	https://www.scandosolutions.com/website/social/linkedin	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/linkedin	(from https://www.scandosolutions.com/customization)
09:51:40	338/338	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:40%20GMT	https://www.scandosolutions.com/website/social/facebook	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/facebook	(from https://www.scandosolutions.com/express-service)
09:51:40	320/320	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:40%20GMT	https://www.scandosolutions.com/website/social/instagram	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/instagram	(from https://www.scandosolutions.com/express-service)
09:51:41	306/306	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:41%20GMT	https://www.scandosolutions.com/website/social/linkedin	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/linkedin	(from https://www.scandosolutions.com/express-service)
09:51:41	27104/27104	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Nov%202023%2007:51:41%20GMT	https://www.scandosolutions.com/web_editor/shape/illustration/drone-delivery-svg-4833?c1=%231C58DD&unique=3f27de4c	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web_editor/shape/illustration/drone-delivery-svg-48337d95.svg	(from https://www.scandosolutions.com/express-service)
09:51:41	56741/56741	---M--	200	added ('OK')	image/png	etag:%226437da4d-dda5%22	https://www.scandosolutions.com/web/image/8252-a8316a57/7.png	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/8252-a8316a57/7.png	(from https://www.scandosolutions.com/express-service)
09:51:41	338/338	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:41%20GMT	https://www.scandosolutions.com/website/social/facebook	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/facebook	(from https://www.scandosolutions.com/express-service)
09:51:41	320/320	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:42%20GMT	https://www.scandosolutions.com/website/social/instagram	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/instagram	(from https://www.scandosolutions.com/express-service)
09:51:42	306/306	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:42%20GMT	https://www.scandosolutions.com/website/social/linkedin	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/linkedin	(from https://www.scandosolutions.com/express-service)
09:51:42	338/338	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:42%20GMT	https://www.scandosolutions.com/website/social/facebook	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/facebook	(from https://www.scandosolutions.com/integration)
09:51:42	320/320	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:42%20GMT	https://www.scandosolutions.com/website/social/instagram	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/instagram	(from https://www.scandosolutions.com/integration)
09:51:42	306/306	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:43%20GMT	https://www.scandosolutions.com/website/social/linkedin	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/linkedin	(from https://www.scandosolutions.com/integration)
09:51:43	53927/53927	---M--	200	added ('OK')	image/png	etag:%2263e10c46-d2a7%22	https://www.scandosolutions.com/web/image/4826-dd254400/35.png	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/4826-dd254400/35.png	(from https://www.scandosolutions.com/integration)
09:51:43	54815/54815	---M--	200	added ('OK')	image/jpeg	etag:%2263e10c71-d61f%22	https://www.scandosolutions.com/web/image/4827-0dfb59d6/WhatsApp%20Image%202023-02-06%20at%204.02.15%20PM.jpeg	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/4827-0dfb59d6/WhatsApp%20Image%202023-02-06%20at%204.02.15%20PM.jpeg	(from https://www.scandosolutions.com/integration)
09:51:43	56741/56741	---M--	200	added ('OK')	image/png	etag:%226437da4d-dda5%22	https://www.scandosolutions.com/web/image/8253-a8316a57/7.png	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/8253-a8316a57/7.png	(from https://www.scandosolutions.com/integration)
09:51:43	338/338	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:43%20GMT	https://www.scandosolutions.com/website/social/facebook	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/facebook	(from https://www.scandosolutions.com/integration)
09:51:44	320/320	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:44%20GMT	https://www.scandosolutions.com/website/social/instagram	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/instagram	(from https://www.scandosolutions.com/integration)
09:51:44	306/306	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:44%20GMT	https://www.scandosolutions.com/website/social/linkedin	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/linkedin	(from https://www.scandosolutions.com/integration)
09:51:44	338/338	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:44%20GMT	https://www.scandosolutions.com/website/social/facebook	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/facebook	(from https://www.scandosolutions.com/erp-support)
09:51:44	320/320	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:44%20GMT	https://www.scandosolutions.com/website/social/instagram	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/instagram	(from https://www.scandosolutions.com/erp-support)
09:51:45	306/306	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:45%20GMT	https://www.scandosolutions.com/website/social/linkedin	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/linkedin	(from https://www.scandosolutions.com/erp-support)
09:51:45	9513/9513	---M--	200	added ('OK')	image/png	etag:%2263e10e15-2529%22	https://www.scandosolutions.com/web/image/4832-519871c4/36.png	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/4832-519871c4/36.png	(from https://www.scandosolutions.com/erp-support)
09:51:45	56741/56741	---M--	200	added ('OK')	image/png	etag:%226437da4d-dda5%22	https://www.scandosolutions.com/web/image/8254-a8316a57/7.png	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/8254-a8316a57/7.png	(from https://www.scandosolutions.com/erp-support)
09:51:45	338/338	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:45%20GMT	https://www.scandosolutions.com/website/social/facebook	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/facebook	(from https://www.scandosolutions.com/erp-support)
09:51:45	320/320	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:46%20GMT	https://www.scandosolutions.com/website/social/instagram	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/instagram	(from https://www.scandosolutions.com/erp-support)
09:51:46	306/306	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:46%20GMT	https://www.scandosolutions.com/website/social/linkedin	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/linkedin	(from https://www.scandosolutions.com/erp-support)
09:51:46	338/338	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:46%20GMT	https://www.scandosolutions.com/website/social/facebook	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/facebook	(from https://www.scandosolutions.com/migration)
09:51:46	320/320	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:46%20GMT	https://www.scandosolutions.com/website/social/instagram	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/instagram	(from https://www.scandosolutions.com/migration)
09:51:46	306/306	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:47%20GMT	https://www.scandosolutions.com/website/social/linkedin	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/linkedin	(from https://www.scandosolutions.com/migration)
09:51:47	67361/67361	---M--	200	added ('OK')	image/jpeg	etag:%2263e20d8c-10721%22	https://www.scandosolutions.com/web/image/4865-31b357e5/1c1e6f39-6c93-4add-bd5e-8ec42aa12d7f.jpeg	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/4865-31b357e5/1c1e6f39-6c93-4add-bd5e-8ec42aa12d7f.jpeg	(from https://www.scandosolutions.com/migration)
09:51:47	56741/56741	---M--	200	added ('OK')	image/png	etag:%226437da4d-dda5%22	https://www.scandosolutions.com/web/image/8255-a8316a57/7.png	C:/My%20Web%20Sites/scando/www.scandosolutions.com/web/image/8255-a8316a57/7.png	(from https://www.scandosolutions.com/migration)
09:51:47	338/338	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:47%20GMT	https://www.scandosolutions.com/website/social/facebook	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/facebook	(from https://www.scandosolutions.com/migration)
09:51:47	320/320	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:47%20GMT	https://www.scandosolutions.com/website/social/instagram	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/instagram	(from https://www.scandosolutions.com/migration)
09:51:47	306/306	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:48%20GMT	https://www.scandosolutions.com/website/social/linkedin	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/linkedin	(from https://www.scandosolutions.com/migration)
09:51:48	338/338	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:48%20GMT	https://www.scandosolutions.com/website/social/facebook	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/facebook	(from https://www.scandosolutions.com/training)
09:51:48	320/320	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:48%20GMT	https://www.scandosolutions.com/website/social/instagram	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/instagram	(from https://www.scandosolutions.com/training)
09:51:48	306/306	---M--	303	error ('SEE%20OTHER')	text/html	date:Thu,%2002%20Nov%202023%2007:51:48%20GMT	https://www.scandosolutions.com/website/social/linkedin	C:/My%20Web%20Sites/scando/www.scandosolutions.com/website/social/linkedin	(from https://www.scandosolutions.com/training)
